央视频道,#genre#
CCTV7,http://z.b.bkpcp.top/m.php?id=cctv7
CCTV8,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226451/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EO_1NY-UghfdG_S28Bf_FPw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO1anuaDcpMt0_BMig72trX%2CEND
CCTV8,http://[2409:8087:1a01:df::4051]/TVOD/88888888/224/3221225795/main.m3u8
CCTV8,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226008/index.m3u8
CCTV8,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226008/index.m3u8
CCTV8,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226008/index.m3u8
CCTV8,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226451/1.m3u8
CCTV8,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226485/1.m3u8
CCTV8,http:///hls/108/index.m3u8
CCTV8,http:///hls/121/index.m3u8
CCTV8,http:///hls/8/index.m3u8
CCTV8,http://101.19.148.105:808/udp/224.2.2.54:10001
CCTV8,http://101.19.148.105:808/udp/224.2.2.8:10001
CCTV8,http://101.19.148.10:808/udp/224.2.2.54:10001
CCTV8,http://101.19.148.10:808/udp/224.2.2.8:10001
CCTV8,http://101.19.148.131:808/udp/224.2.2.54:10001
CCTV8,http://101.19.148.131:808/udp/224.2.2.8:10001
CCTV8,http://101.19.148.134:808/udp/224.2.2.54:10001
CCTV8,http://101.19.148.134:808/udp/224.2.2.8:10001
CCTV8,http://101.19.148.135:808/udp/224.2.2.54:10001
CCTV8,http://101.19.148.135:808/udp/224.2.2.8:10001
CCTV8,http://101.19.148.147:808/udp/224.2.2.54:10001
CCTV8,http://101.19.148.147:808/udp/224.2.2.8:10001
CCTV8,http://101.19.148.26:808/udp/224.2.2.54:10001
CCTV8,http://101.19.148.26:808/udp/224.2.2.8:10001
CCTV8,http://101.19.148.28:808/udp/224.2.2.54:10001
CCTV8,http://101.19.148.28:808/udp/224.2.2.8:10001
CCTV8,http://101.19.148.37:808/udp/224.2.2.54:10001
CCTV8,http://101.19.148.37:808/udp/224.2.2.8:10001
CCTV8,http://101.19.148.52:808/udp/224.2.2.54:10001
CCTV8,http://101.19.148.52:808/udp/224.2.2.8:10001
CCTV8,http://101.19.148.56:808/udp/224.2.2.54:10001
CCTV8,http://101.19.148.56:808/udp/224.2.2.8:10001
CCTV8,http://101.19.148.69:808/udp/224.2.2.54:10001
CCTV8,http://101.19.148.69:808/udp/224.2.2.8:10001
CCTV8,http://101.19.148.7:808/udp/224.2.2.54:10001
CCTV8,http://101.19.148.7:808/udp/224.2.2.8:10001
CCTV8,http://101.19.148.99:808/udp/224.2.2.54:10001
CCTV8,http://101.19.148.99:808/udp/224.2.2.8:10001
CCTV8,http://101.19.148.9:808/udp/224.2.2.54:10001
CCTV8,http://101.19.148.9:808/udp/224.2.2.8:10001
CCTV8,http://101.19.149.11:808/udp/224.2.2.54:10001
CCTV8,http://101.19.149.11:808/udp/224.2.2.8:10001
CCTV8,http://101.19.149.30:808/udp/224.2.2.54:10001
CCTV8,http://101.19.149.30:808/udp/224.2.2.8:10001
CCTV8,http://101.19.149.3:808/udp/224.2.2.54:10001
CCTV8,http://101.19.149.3:808/udp/224.2.2.8:10001
CCTV8,http://101.19.151.25:808/udp/224.2.2.54:10001
CCTV8,http://101.19.151.25:808/udp/224.2.2.8:10001
CCTV8,http://101.19.151.46:808/udp/224.2.2.54:10001
CCTV8,http://101.19.151.46:808/udp/224.2.2.8:10001
CCTV8,http://110.7.130.58:8096/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://112.114.137.4:888/hls/8/index.m3u8
CCTV8,http://112.114.137.75:888/hls/8/index.m3u8
CCTV8,http://112.123.243.37:50085/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://113.102.162.133:8089/hls/8/index.m3u8
CCTV8,http://113.116.181.36:8089/hls/8/index.m3u8
CCTV8,http://113.140.86.162:8009/hls/8/index.m3u8
CCTV8,http://113.15.109.216:59901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://113.220.235.76:9999/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://113.57.20.158:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://113.86.205.37:808/hls/120/index.m3u8
CCTV8,rtsp://115.153.254.81/PLTV/88888888/224/3221226854/63329578.smil
CCTV8,rtsp://115.153.254.81/PLTV/88888888/224/3221226911/65406606.smil
CCTV8,http://116.117.105.236:8096/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://116.117.105.239:8096/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://116.117.105.71:8096/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://116.117.105.96:8096/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://116.117.106.103:8096/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://116.117.106.117:8096/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://116.117.106.18:8096/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://116.117.106.234:8096/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://120.192.226.35:8009/hls/8/index.m3u8
CCTV8,http://120.84.121.174:808/udp/239.3.3.108:10001
CCTV8,http://120.84.121.214:808/udp/239.3.3.108:10001
CCTV8,http://120.84.121.92:808/udp/239.3.3.108:10001
CCTV8,http://121.17.146.131:50003/hls/8/index.m3u8
CCTV8,http://121.17.146.178:50003/hls/8/index.m3u8
CCTV8,http://121.17.146.188:50003/hls/8/index.m3u8
CCTV8,http://121.17.146.247:50003/hls/8/index.m3u8
CCTV8,http://121.17.146.34:50003/hls/8/index.m3u8
CCTV8,http://121.17.146.47:50003/hls/8/index.m3u8
CCTV8,http://121.17.146.48:50003/hls/8/index.m3u8
CCTV8,http://121.19.134.200:808/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://123.182.60.29:9002/hls/8/index.m3u8
CCTV8,http://127.0.0.1:9978/proxy?do=ysptp&type=m3u8&id=cctv8
CCTV8,http://175.8.213.7:8081/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://183.185.252.118:9999/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://183.215.134.239:19901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://183.223.157.33:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://183.94.1.118:8801/tsfile/live/0008_1.m3u8
CCTV8,http://1b6467f415.iok.la:9931/tsfile/live/1028_1.m3u8
CCTV8,http://211.142.224.62:2023http://192.168.10.200:8008/paiptv/CCTV8.m3u8
CCTV8,http://219.159.40.42:8096/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://220.164.192.48:50085/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://221.205.154.53:9999/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://222.241.134.209:8099/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://223.10.31.105:18000/hls/8/index.m3u8
CCTV8,rtp://239.3.1.175:8001
CCTV8,http://27.46.125.241:808/hls/8/index.m3u8
CCTV8,http://27.46.125.241:808/udp/239.2.2.8:10001
CCTV8,http://3501776.xyz:35455/gaoma/cctv8.m3u8
CCTV8,http://36.105.100.208:35455/gaoma/cctv8k_36m.m3u8
CCTV8,http://39.164.223.174:7799/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://39.164.223.174:7799udp/224.1.1.8:10008/
CCTV8,http://42.237.181.100:7000/hls/67/index.m3u8
CCTV8,http://42.48.105.224:9002/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://42.48.2.195:808:808/hls/69/index.m3u8
CCTV8,http://42.84.219.182:771/hls/8/index.m3u8
CCTV8,http://58.17.48.228:808/hls/8/index.m3u8
CCTV8,http://58.46.30.237:9999udp/228.1.1.8:6008/
CCTV8,http://58.57.40.22:9901/tsfile/live/1008_1.m3u8
CCTV8,http://60.255.47.174:8801rtp://@239.93.1.14:2225
CCTV8,http://61.138.128.226:19901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,https://api.olelive.com/dis/live/CCTV8HD/hls.m3u8
CCTV8,http://fm1077.serv00.net/Smart.php?id=cctv8hd
CCTV8,http://gmxw.7766.org:808/hls/96/index.m3u8
CCTV8,http://goo.bkpcp.top/mg/cctv8
CCTV8,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225631/index.m3u8
CCTV8,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225635/index.m3u8
CCTV8,http://iptv.0564.org:35455/itv/1000000005000265008.m3u8?cdn=ystenlive
CCTV8,http://iptv.huuc.edu.cn/hls/cctv8hd.m3u8
CCTV8,http://mh0.asia:35455/itv/1000000005000265008.m3u8?cdn=ystenlive
CCTV8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV8,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226008
CCTV8,https://smart.pendy.dpdns.org/Smart.php?id=cctv8hd
CCTV8,http://tv.20191209.xyz:37377/migu/624878356.m3u8?migutoken=9d347588ab808559db972d3c94b0d970ec130153e4a6dde98c4466f1d3f85f58de23d16994f2f0ed903aa6727a7282cb17103e67b69c8e3f31d253bb78039a4df119e2cfeba6916d123a8003
CCTV8,https://www.freetv.top/migu/624878356.m3u8?migutoken=170b73b07e0cf0d307afea3545da5b9609d7c15461a2f4ac0f43634101df9baf391a446b91e5f84446b6a3b0934bb4730e2f3c4a32a565f904f22c8ff745a094d45dfd49c54f31b0b78156a080
CCTV8,http://z.b.bkpcp.top/m.php?id=cctv8
CCTV9,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225734/index.m3u8
CCTV9,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225734/index.m3u8
CCTV9,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226236/1.m3u8
CCTV9,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226450/1.m3u8
CCTV9,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226944/1.m3u8
CCTV9,http:///hls/109/index.m3u8
CCTV9,http:///hls/122/index.m3u8
CCTV9,http:///hls/9/index.m3u8
CCTV9,http://101.19.148.105:808/udp/224.2.2.55:10001
CCTV9,http://101.19.148.105:808/udp/224.2.2.9:10001
CCTV9,http://101.19.148.10:808/udp/224.2.2.55:10001
CCTV9,http://101.19.148.10:808/udp/224.2.2.9:10001
CCTV9,http://101.19.148.131:808/udp/224.2.2.55:10001
CCTV9,http://101.19.148.131:808/udp/224.2.2.9:10001
CCTV9,http://101.19.148.134:808/udp/224.2.2.55:10001
CCTV9,http://101.19.148.134:808/udp/224.2.2.9:10001
CCTV9,http://101.19.148.135:808/udp/224.2.2.55:10001
CCTV9,http://101.19.148.135:808/udp/224.2.2.9:10001
CCTV9,http://101.19.148.147:808/udp/224.2.2.55:10001
CCTV9,http://101.19.148.147:808/udp/224.2.2.9:10001
CCTV9,http://101.19.148.26:808/udp/224.2.2.55:10001
CCTV9,http://101.19.148.26:808/udp/224.2.2.9:10001
CCTV9,http://101.19.148.28:808/udp/224.2.2.55:10001
CCTV9,http://101.19.148.28:808/udp/224.2.2.9:10001
CCTV9,http://101.19.148.37:808/udp/224.2.2.55:10001
CCTV9,http://101.19.148.37:808/udp/224.2.2.9:10001
CCTV9,http://101.19.148.52:808/udp/224.2.2.55:10001
CCTV9,http://101.19.148.52:808/udp/224.2.2.9:10001
CCTV9,http://101.19.148.56:808/udp/224.2.2.55:10001
CCTV9,http://101.19.148.56:808/udp/224.2.2.9:10001
CCTV9,http://101.19.148.69:808/udp/224.2.2.55:10001
CCTV9,http://101.19.148.69:808/udp/224.2.2.9:10001
CCTV9,http://101.19.148.7:808/udp/224.2.2.55:10001
CCTV9,http://101.19.148.7:808/udp/224.2.2.9:10001
CCTV9,http://101.19.148.99:808/udp/224.2.2.55:10001
CCTV9,http://101.19.148.99:808/udp/224.2.2.9:10001
CCTV9,http://101.19.148.9:808/udp/224.2.2.55:10001
CCTV9,http://101.19.148.9:808/udp/224.2.2.9:10001
CCTV9,http://101.19.149.11:808/udp/224.2.2.55:10001
CCTV9,http://101.19.149.11:808/udp/224.2.2.9:10001
CCTV9,http://101.19.149.30:808/udp/224.2.2.55:10001
CCTV9,http://101.19.149.30:808/udp/224.2.2.9:10001
CCTV9,http://101.19.149.3:808/udp/224.2.2.55:10001
CCTV9,http://101.19.149.3:808/udp/224.2.2.9:10001
CCTV9,http://101.19.151.25:808/udp/224.2.2.55:10001
CCTV9,http://101.19.151.25:808/udp/224.2.2.9:10001
CCTV9,http://101.19.151.46:808/udp/224.2.2.55:10001
CCTV9,http://101.19.151.46:808/udp/224.2.2.9:10001
CCTV9,http://110.53.52.63:8888/newlive/live/hls/11/live.m3u8
CCTV9,http://110.7.130.58:8096/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://112.114.137.4:888/hls/9/index.m3u8
CCTV9,http://112.114.137.75:888/hls/9/index.m3u8
CCTV9,http://112.123.243.37:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://113.102.162.133:8089/hls/9/index.m3u8
CCTV9,http://113.116.181.36:8089/hls/9/index.m3u8
CCTV9,http://113.140.86.162:8009/hls/509/index.m3u8
CCTV9,http://113.15.109.216:59901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://113.220.235.76:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://113.57.20.158:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://113.86.205.37:808/hls/121/index.m3u8
CCTV9,http://115.153.254.81/PLTV/88888888/224/3221226840/59814699.smil/index.m3u8?fmt=ts2hls
CCTV9,rtsp://115.153.254.81/PLTV/88888888/224/3221226840/59814699.smil
CCTV9,http://116.117.105.236:8096/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://116.117.105.239:8096/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://116.117.105.71:8096/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://116.117.105.96:8096/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://116.117.106.103:8096/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://116.117.106.117:8096/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://116.117.106.18:8096/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://116.117.106.234:8096/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://119.32.12.17:2901/udp/224.1.100.29:11111
CCTV9,http://120.192.226.35:8009/hls/509/index.m3u8
CCTV9,http://120.84.121.174:808/udp/239.3.3.109:10001
CCTV9,http://120.84.121.214:808/udp/239.3.3.109:10001
CCTV9,http://120.84.121.92:808/udp/239.3.3.109:10001
CCTV9,http://121.17.146.131:50003/hls/9/index.m3u8
CCTV9,http://121.17.146.178:50003/hls/9/index.m3u8
CCTV9,http://121.17.146.188:50003/hls/9/index.m3u8
CCTV9,http://121.17.146.247:50003/hls/9/index.m3u8
CCTV9,http://121.17.146.34:50003/hls/9/index.m3u8
CCTV9,http://121.17.146.47:50003/hls/9/index.m3u8
CCTV9,http://121.17.146.48:50003/hls/9/index.m3u8
CCTV9,http://121.19.134.200:808/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://123.182.60.29:9002/hls/51/index.m3u8
CCTV9,http://127.0.0.1:9978/proxy?do=ysptp&type=m3u8&id=cctv9
CCTV9,http://175.8.213.7:8081/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://183.185.252.118:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://183.223.157.33:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://183.94.1.118:8801/tsfile/live/0009_1.m3u8
CCTV9,http://211.142.224.62:2023http://192.168.10.200:8008/paiptv/CCTV9.m3u8
CCTV9,http://219.159.40.42:8096/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://220.164.192.48:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://221.205.154.53:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://222.241.134.209:8099/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://223.10.31.105:18000/hls/9/index.m3u8
CCTV9,rtp://239.3.1.62:8112
CCTV9,http://27.46.125.241:808/hls/9/index.m3u8
CCTV9,http://27.46.125.241:808/udp/239.2.2.9:10001
CCTV9,http://3501776.xyz:35455/gaoma/cctv9.m3u8
CCTV9,http://36.105.100.208:35455/gaoma/cctv9.m3u8
CCTV9,http://39.164.160.249:9901/tsfile/live/0009_1.m3u8
CCTV9,http://39.164.223.174:7799/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://39.164.223.174:7799udp/224.1.1.9:10009/
CCTV9,http://42.237.181.100:7000/hls/68/index.m3u8
CCTV9,http://42.48.105.224:9002/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://42.48.2.195:808:808/hls/70/index.m3u8
CCTV9,http://42.84.219.182:771/hls/9/index.m3u8
CCTV9,http://58.17.48.228:808/hls/9/index.m3u8
CCTV9,http://58.46.30.237:9999udp/228.1.1.9:6009/
CCTV9,http://58.57.40.22:9901/tsfile/live/1009_1.m3u8
CCTV9,http://60.255.47.174:8801rtp://@239.93.1.24:5140
CCTV9,http://60.29.124.66:6080/hls/20/index.m3u8
CCTV9,http://61.138.128.226:19901/tsfile/live/0009_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,https://api.olelive.com/dis/live/CCTV9HD/hls.m3u8
CCTV9,http://fm1077.serv00.net/Smart.php?id=cctv9hd
CCTV9,http://goo.bkpcp.top/mg/cctv9
CCTV9,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225626/index.m3u8
CCTV9,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225646/index.m3u8
CCTV9,http://iptv.0564.org:35455/itv/1000000005000265009.m3u8?cdn=ystenlive
CCTV9,http://iptv.huuc.edu.cn/hls/cctv9hd.m3u8
CCTV9,http://mh0.asia:35455/itv/1000000005000265009.m3u8?cdn=ystenlive
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV9,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226944/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EgdZMBjOTdDWVEgovFkZoew%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CCTV9,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225734
CCTV9,https://smart.pendy.dpdns.org/Smart.php?id=cctv9hd
CCTV9,http://tv.20191209.xyz:37377/migu/673168140.m3u8?migutoken=f031388105c748c586faaad9c60beb6810562043675d6edc5e20d12b433d4ca6cb365c3f3ae060a000a9d0dfcfe0e27fef16bfe073d28cb40758aaa79ab380a9015815cfe9bfc4e6413e284a
CCTV9,https://www.freetv.top/migu/673168140.m3u8?migutoken=749c49cdc31bb395e0349adc81010adc8707f80e51e9d3491ad67bfa71388ad768f7b52c8064338a7ef45eb7ddb192fb4937b21681c82499a0c16653ad9a9bec98ff5ce6ab183e4029bbdf269e
CCTV9,http://z.b.bkpcp.top/m.php?id=cctv9
CCTV10,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226449/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EzhRgoBfyoaW0eC2lnTJYAQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOxqyo6ss4VuHKCaIhF4e3B%2CEND
CCTV10,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/1.m3u8
CCTV10,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225730/index.m3u8
CCTV10,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225730/index.m3u8
CCTV10,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225496/2/index.m3u8
CCTV10,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225627/2/index.m3u8
CCTV10,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225636/2/index.m3u8
CCTV10,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225636/index.m3u8
CCTV10,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226449/1.m3u8
CCTV10,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226937/1.m3u8
CCTV10,http:///hls/10/index.m3u8
CCTV10,http:///hls/123/index.m3u8
CCTV10,http://101.19.148.105:808/udp/224.2.2.10:10001
CCTV10,http://101.19.148.10:808/udp/224.2.2.10:10001
CCTV10,http://101.19.148.131:808/udp/224.2.2.10:10001
CCTV10,http://101.19.148.134:808/udp/224.2.2.10:10001
CCTV10,http://101.19.148.135:808/udp/224.2.2.10:10001
CCTV10,http://101.19.148.147:808/udp/224.2.2.10:10001
CCTV10,http://101.19.148.26:808/udp/224.2.2.10:10001
CCTV10,http://101.19.148.28:808/udp/224.2.2.10:10001
CCTV10,http://101.19.148.37:808/udp/224.2.2.10:10001
CCTV10,http://101.19.148.52:808/udp/224.2.2.10:10001
CCTV10,http://101.19.148.56:808/udp/224.2.2.10:10001
CCTV10,http://101.19.148.69:808/udp/224.2.2.10:10001
CCTV10,http://101.19.148.7:808/udp/224.2.2.10:10001
CCTV10,http://101.19.148.99:808/udp/224.2.2.10:10001
CCTV10,http://101.19.148.9:808/udp/224.2.2.10:10001
CCTV10,http://101.19.149.11:808/udp/224.2.2.10:10001
CCTV10,http://101.19.149.30:808/udp/224.2.2.10:10001
CCTV10,http://101.19.149.3:808/udp/224.2.2.10:10001
CCTV10,http://101.19.151.25:808/udp/224.2.2.10:10001
CCTV10,http://101.19.151.46:808/udp/224.2.2.10:10001
CCTV10,http://110.7.130.58:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://112.114.137.4:888/hls/10/index.m3u8
CCTV10,http://112.114.137.75:888/hls/10/index.m3u8
CCTV10,http://112.123.243.37:50085/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://113.102.162.133:8089/hls/10/index.m3u8
CCTV10,http://113.116.181.36:8089/hls/10/index.m3u8
CCTV10,http://113.140.86.162:8009/hls/506/index.m3u8
CCTV10,http://113.15.109.216:59901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://113.220.235.76:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://113.57.20.158:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://113.86.205.37:808/hls/122/index.m3u8
CCTV10,http://115.153.254.81/PLTV/88888888/224/3221226630/51813372.smil/index.m3u8?fmt=ts2hls
CCTV10,rtsp://115.153.254.81/PLTV/88888888/224/3221226630/51813372.smil
CCTV10,http://116.117.105.236:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://116.117.105.239:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://116.117.105.71:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://116.117.105.96:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://116.117.106.103:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://116.117.106.117:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://116.117.106.18:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://116.117.106.234:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://120.192.226.35:8009/hls/506/index.m3u8
CCTV10,http://120.84.121.174:808/udp/239.3.3.110:10001
CCTV10,http://120.84.121.214:808/udp/239.3.3.110:10001
CCTV10,http://120.84.121.92:808/udp/239.3.3.110:10001
CCTV10,http://121.17.146.131:50003/hls/10/index.m3u8
CCTV10,http://121.17.146.178:50003/hls/10/index.m3u8
CCTV10,http://121.17.146.188:50003/hls/10/index.m3u8
CCTV10,http://121.17.146.247:50003/hls/10/index.m3u8
CCTV10,http://121.17.146.34:50003/hls/10/index.m3u8
CCTV10,http://121.17.146.47:50003/hls/10/index.m3u8
CCTV10,http://121.17.146.48:50003/hls/10/index.m3u8
CCTV10,http://121.19.134.200:808/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://123.182.60.29:9002/hls/10/index.m3u8
CCTV10,http://127.0.0.1:9978/proxy?do=ysptp&type=m3u8&id=cctv10
CCTV10,http://175.8.213.7:8081/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://183.185.252.118:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://183.223.157.33:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://183.94.1.118:8801/tsfile/live/0010_1.m3u8
CCTV10,http://211.142.224.62:2023http://192.168.10.200:8008/paiptv/CCTV10.m3u8
CCTV10,http://219.159.40.42:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://220.164.192.48:50085/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://221.205.154.53:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://222.241.134.209:8099/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://223.10.31.105:18000/hls/10/index.m3u8
CCTV10,rtp://239.3.1.63:8116
CCTV10,http://27.46.125.241:808/hls/10/index.m3u8
